1754104143,0.02330,0.12685,0.30900,0.73918,-0.67009,-0.03248,0.05951,0.26512,0.37028,1.08027,
1754104143,0.04555,0.14918,0.38273,0.74329,-0.66722,-0.03160,0.03660,0.29885,0.21696,1.12694,
1754104143,0.05749,0.15672,0.41911,0.74324,-0.66770,-0.03037,0.02913,0.29681,0.16314,1.12607,
1754104143,0.07571,0.16230,0.49105,0.73862,-0.67327,-0.02688,0.02085,0.25883,0.07609,1.07238,
1754104143,0.07717,0.15228,0.52005,0.73770,-0.67440,-0.02588,0.01748,0.20905,0.03216,1.07787,
1754104144,0.08572,0.14989,0.59048,0.73474,-0.67778,-0.02173,0.01757,0.15339,-0.02627,1.11844,
1754104144,0.08723,0.14408,0.62570,0.73610,-0.67631,-0.01832,0.02070,0.13211,-0.05934,1.15989,
1754104144,0.09054,0.13448,0.69859,0.73197,-0.68070,-0.02054,0.02094,0.10346,-0.12175,1.16616,
1754104144,0.09099,0.12513,0.73460,0.72626,-0.68674,-0.01584,0.02619,0.09254,-0.17159,1.18536,
1754104144,0.08885,0.10047,0.80335,0.71940,-0.69344,-0.01406,0.03758,0.02581,-0.26594,1.21314,
1754104144,0.08759,0.08801,0.84137,0.71979,-0.69299,-0.01763,0.03684,0.03820,-0.29667,1.21393,
1754104144,0.08807,0.06109,0.91423,0.71374,-0.69901,-0.01697,0.04089,0.04050,-0.34674,1.18514,
1754104144,0.08880,0.04692,0.95154,0.71248,-0.70011,-0.01687,0.04393,0.06511,-0.37395,1.16157,
1754104144,0.09055,0.01676,1.02060,0.70740,-0.70543,-0.02021,0.03932,0.07974,-0.39391,1.05765,
1754104144,0.09312,0.00216,1.05294,0.70494,-0.70785,-0.01942,0.04047,0.11435,-0.40207,1.00305,
1754104144,0.09760,-0.03292,1.10805,0.70696,-0.70554,-0.02772,0.04077,0.12926,-0.43927,0.82739,
1754104144,0.10042,-0.04851,1.13194,0.70416,-0.70818,-0.03083,0.04109,0.12360,-0.45986,0.72428,
1754104144,0.10726,-0.08223,1.16963,0.70573,-0.70668,-0.03497,0.03649,0.16305,-0.47192,0.55067,
1754104144,0.11313,-0.09765,1.18649,0.70678,-0.70576,-0.03590,0.03279,0.17856,-0.47904,0.47044,
1754104144,0.12506,-0.12799,1.21197,0.71048,-0.70223,-0.03867,0.02431,0.20189,-0.44061,0.31657,
1754104144,0.13276,-0.14042,1.22307,0.71311,-0.69962,-0.04024,0.01963,0.21540,-0.41254,0.25674,
1754104144,0.14781,-0.16129,1.23909,0.71553,-0.69710,-0.04267,0.01581,0.21377,-0.34590,0.15827,
1754104144,0.15436,-0.17193,1.24399,0.71497,-0.69758,-0.04435,0.01529,0.19449,-0.31980,0.10535,
1754104144,0.16605,-0.19085,1.25072,0.71317,-0.69902,-0.05084,0.01353,0.16009,-0.27868,0.09168,
1754104144,0.17068,-0.20045,1.25465,0.71536,-0.69647,-0.05498,0.01293,0.14854,-0.26171,0.10378,
1754104145,0.17977,-0.21659,1.26420,0.72518,-0.68552,-0.06356,0.01185,0.12114,-0.22282,0.09957,
1754104145,0.18408,-0.22336,1.26919,0.73153,-0.67838,-0.06721,0.01175,0.12670,-0.19079,0.07599,
1754104145,0.19232,-0.23509,1.27561,0.74025,-0.66829,-0.07224,0.01442,0.12488,-0.13939,0.06496,
1754104145,0.19669,-0.23572,1.27933,0.74118,-0.66684,-0.07470,0.02017,0.14819,-0.11234,0.07412,
1754104145,0.20737,-0.24650,1.28508,0.74849,-0.65800,-0.07581,0.03244,0.18933,-0.09082,0.08824,
1754104145,0.21321,-0.25023,1.28821,0.75076,-0.65518,-0.07586,0.03667,0.20166,-0.08886,0.09397,
1754104145,0.22778,-0.25681,1.29482,0.75619,-0.64817,-0.08162,0.03730,0.23912,-0.08202,0.09008,
1754104145,0.23672,-0.25889,1.29732,0.75975,-0.64421,-0.08068,0.03564,0.26154,-0.06948,0.09137,
1754104145,0.25510,-0.26177,1.30170,0.76252,-0.64132,-0.07883,0.03252,0.25064,-0.02372,0.03760,
1754104145,0.26347,-0.26184,1.30117,0.76227,-0.64167,-0.07865,0.03187,0.24175,-0.00405,0.00839,
1754104145,0.27982,-0.26242,1.29963,0.76096,-0.64374,-0.07440,0.03153,0.23715,-0.01332,-0.00795,
1754104145,0.28715,-0.26306,1.29834,0.76113,-0.64388,-0.07191,0.03051,0.22090,-0.02338,-0.01277,
1754104145,0.30123,-0.26397,1.29552,0.76017,-0.64586,-0.06363,0.03087,0.19805,-0.00332,-0.03507,
1754104145,0.30740,-0.26465,1.29295,0.75902,-0.64748,-0.06052,0.03155,0.17849,0.00807,-0.04490,
1754104145,0.31663,-0.26383,1.28854,0.75326,-0.65429,-0.05478,0.03876,0.12432,0.03427,-0.06352,
1754104145,0.31914,-0.26369,1.28546,0.74880,-0.65912,-0.05307,0.04513,0.08638,0.04044,-0.06723,
1754104145,0.31894,-0.26191,1.28065,0.74161,-0.66595,-0.05656,0.05770,-0.03285,0.04375,-0.05749,
1754104145,0.31304,-0.26021,1.27843,0.73885,-0.66780,-0.06099,0.06643,-0.11648,0.04075,-0.05068,
1754104145,0.29669,-0.25860,1.27620,0.73693,-0.66615,-0.07767,0.08448,-0.28328,0.00861,-0.01813,
1754104145,0.28420,-0.25942,1.27581,0.73630,-0.66398,-0.08864,0.09556,-0.36123,-0.01148,-0.00821,
1754104146,0.25492,-0.26279,1.27632,0.73490,-0.65765,-0.11352,0.12057,-0.47114,-0.05293,0.00663,
1754104146,0.23778,-0.26578,1.27718,0.73404,-0.65333,-0.12716,0.13484,-0.50698,-0.07653,0.01009,
1754104146,0.20128,-0.27322,1.27853,0.73172,-0.64210,-0.15648,0.16675,-0.55606,-0.12358,0.01066,
1754104146,0.18205,-0.27863,1.28005,0.73008,-0.63441,-0.17107,0.18773,-0.56973,-0.15344,0.01492,
1754104146,0.14342,-0.29233,1.28215,0.72271,-0.62144,-0.20553,0.22192,-0.58403,-0.22419,0.03113,
1754104146,0.12418,-0.30211,1.28396,0.71834,-0.61398,-0.22206,0.24019,-0.58386,-0.26733,0.03566,
1754104146,0.08630,-0.32485,1.28761,0.70601,-0.59943,-0.25362,0.27911,-0.56280,-0.35258,0.04097,
1754104146,0.06824,-0.33923,1.28967,0.69943,-0.59165,-0.26905,0.29726,-0.54395,-0.39097,0.03530,
1754104146,0.03419,-0.36845,1.29172,0.68445,-0.57717,-0.29995,0.32929,-0.48207,-0.44036,0.03380,
1754104146,0.01947,-0.38479,1.29295,0.67854,-0.56865,-0.31358,0.34335,-0.44328,-0.45719,0.03288,
1754104146,-0.00698,-0.41713,1.29439,0.66410,-0.55565,-0.33831,0.36847,-0.37256,-0.46049,0.00105,
1754104146,-0.01882,-0.43385,1.29401,0.65850,-0.54882,-0.35067,0.37711,-0.33039,-0.45439,-0.00073,
1754104146,-0.03931,-0.46267,1.29299,0.64869,-0.53786,-0.36841,0.39265,-0.22320,-0.40469,0.01372,
1754104146,-0.04940,-0.47601,1.29169,0.64199,-0.53416,-0.37665,0.40082,-0.17607,-0.36342,0.02501,
1754104146,-0.06273,-0.49846,1.29237,0.62924,-0.53526,-0.38329,0.41308,-0.06326,-0.22770,0.04320,
1754104146,-0.06918,-0.50731,1.29173,0.62377,-0.53850,-0.38428,0.41625,-0.02071,-0.16969,0.04547,
1754104146,-0.07235,-0.51196,1.29182,0.61068,-0.55673,-0.37900,0.41652,0.07636,0.00792,0.04966,
1754104146,-0.07107,-0.50891,1.29159,0.60495,-0.56658,-0.37369,0.41638,0.12994,0.09450,0.05404,
1754104146,-0.06310,-0.48982,1.29033,0.60033,-0.58604,-0.35803,0.40984,0.24645,0.25494,0.03672,
1754104146,-0.05601,-0.47622,1.28897,0.60433,-0.59340,-0.34775,0.40216,0.30268,0.31922,0.01862,
1754104147,-0.03413,-0.44858,1.28722,0.61690,-0.60801,-0.32353,0.38090,0.42356,0.41345,-0.01109,
1754104147,-0.02026,-0.43212,1.28525,0.62374,-0.61677,-0.30964,0.36697,0.47861,0.44986,-0.02658,
1754104147,0.01497,-0.40037,1.28295,0.64163,-0.63282,-0.27784,0.33264,0.59520,0.47035,-0.02553,
1754104147,0.03547,-0.38384,1.28196,0.65117,-0.64024,-0.26078,0.31315,0.64810,0.46235,-0.02332,
1754104147,0.08061,-0.35344,1.28009,0.66503,-0.65681,-0.22461,0.27548,0.71801,0.40265,-0.01431,
1754104147,0.10399,-0.33997,1.27943,0.67211,-0.66383,-0.20662,0.25476,0.72671,0.35819,-0.00774,
1754104147,0.15032,-0.31901,1.27828,0.68584,-0.67426,-0.17228,0.21290,0.68935,0.26483,-0.00532,
1754104147,0.17164,-0.31108,1.27770,0.69378,-0.67582,-0.15650,0.19350,0.65384,0.21766,-0.00853,
1754104147,0.21158,-0.29937,1.27583,0.70664,-0.67739,-0.13000,0.15781,0.55971,0.13807,-0.01355,
1754104147,0.22905,-0.29519,1.27442,0.71069,-0.67862,-0.11894,0.14231,0.50436,0.10741,-0.01443,
1754104147,0.25898,-0.28858,1.27276,0.71668,-0.68021,-0.10367,0.11370,0.37512,0.08242,-0.01841,
1754104147,0.27117,-0.28563,1.27155,0.71768,-0.68164,-0.09878,0.10270,0.30733,0.07800,-0.02542,
1754104147,0.28742,-0.28073,1.26956,0.71911,-0.68312,-0.09363,0.08633,0.16465,0.06492,-0.02737,
1754104147,0.29183,-0.27886,1.26942,0.72023,-0.68249,-0.09308,0.08252,0.09057,0.06255,-0.02623,
1754104147,0.29252,-0.27630,1.26955,0.72120,-0.68095,-0.09749,0.08175,-0.04909,0.05995,-0.01659,
1754104147,0.28931,-0.27567,1.26986,0.72132,-0.67982,-0.10175,0.08473,-0.10967,0.06148,-0.02928,
1754104147,0.27741,-0.27377,1.26742,0.71919,-0.67870,-0.11513,0.09424,-0.21825,0.06007,-0.08741,
1754104147,0.26897,-0.27464,1.26521,0.71677,-0.67883,-0.12358,0.10075,-0.27099,0.03355,-0.10860,
1754104147,0.24606,-0.28030,1.26046,0.71099,-0.67813,-0.14157,0.12080,-0.40125,-0.03753,-0.12624,
1754104147,0.23074,-0.28414,1.25852,0.70550,-0.67884,-0.15225,0.13514,-0.48290,-0.07544,-0.11435,
1754104148,0.19320,-0.29368,1.25543,0.69981,-0.67078,-0.18494,0.16162,-0.63919,-0.18020,-0.02897,
1754104148,0.17137,-0.30072,1.25674,0.70069,-0.66130,-0.20313,0.17451,-0.69849,-0.23835,0.02115,
1754104148,0.12248,-0.32121,1.26171,0.70405,-0.63819,-0.23963,0.19900,-0.75636,-0.37059,0.08975,
1754104148,0.09696,-0.33473,1.26628,0.70458,-0.62656,-0.25500,0.21438,-0.76582,-0.42338,0.12136,
1754104148,0.04550,-0.36564,1.27675,0.70386,-0.60372,-0.28360,0.24426,-0.78054,-0.49429,0.17038,
1754104148,0.01988,-0.38244,1.28315,0.70192,-0.59304,-0.29732,0.25927,-0.77790,-0.52621,0.17923,
1754104148,-0.03063,-0.42070,1.29451,0.69695,-0.57085,-0.32204,0.29102,-0.75127,-0.59859,0.16069,
1754104148,-0.05455,-0.44163,1.29923,0.69413,-0.56045,-0.33237,0.30596,-0.72422,-0.62855,0.13798,
1754104148,-0.10109,-0.48540,1.30624,0.68899,-0.54156,-0.34608,0.33501,-0.68209,-0.66520,0.07282,
1754104148,-0.12325,-0.50814,1.30793,0.68596,-0.53472,-0.34976,0.34816,-0.66264,-0.67948,0.04192,
1754104148,-0.16649,-0.55400,1.30937,0.67795,-0.52363,-0.35620,0.37325,-0.63374,-0.68533,0.02219,
1754104148,-0.18763,-0.57664,1.30962,0.67439,-0.51843,-0.35862,0.38448,-0.61529,-0.67938,0.02193,
1754104148,-0.22710,-0.62116,1.31047,0.66871,-0.50609,-0.36364,0.40554,-0.56709,-0.64922,0.01256,
1754104148,-0.24583,-0.64268,1.30978,0.66265,-0.50259,-0.36864,0.41522,-0.55426,-0.64000,-0.00791,
1754104149,-0.40710,-0.85705,1.28755,0.57119,-0.47514,-0.44667,0.49847,-0.44291,-0.63788,-0.11533,
1754104149,-0.47676,-0.96428,1.26565,0.51123,-0.45943,-0.48522,0.54049,-0.40828,-0.61858,-0.12368,
1754104149,-0.48871,-0.98665,1.26093,0.50450,-0.45513,-0.49158,0.54469,-0.40450,-0.60392,-0.11324,
1754104149,-0.50054,-1.00803,1.25683,0.49943,-0.45014,-0.49641,0.54911,-0.40159,-0.58546,-0.10578,
1754104149,-0.51345,-1.02739,1.25257,0.49567,-0.44513,-0.50033,0.55304,-0.40996,-0.56183,-0.09114,
1754104149,-0.52708,-1.04487,1.24883,0.49074,-0.44168,-0.50284,0.55789,-0.42135,-0.53753,-0.08545,
1754104149,-0.54167,-1.06155,1.24592,0.48853,-0.43666,-0.50432,0.56243,-0.44141,-0.51475,-0.06423,
1754104149,-0.73272,-1.21967,1.25383,0.46657,-0.37595,-0.48523,0.63681,-0.48857,-0.39495,0.12640,
1754104149,-0.79388,-1.27191,1.26932,0.43991,-0.36199,-0.48042,0.66681,-0.45705,-0.39759,0.09356,
1754104149,-0.84196,-1.30910,1.27847,0.40317,-0.37185,-0.49486,0.67401,-0.53587,-0.35747,0.09917,
1754104149,-0.85879,-1.31975,1.28207,0.38657,-0.38216,-0.50627,0.66949,-0.57037,-0.33776,0.06796,
1754104150,-0.87615,-1.29778,1.29964,0.36798,-0.39815,-0.52227,0.65825,-0.61683,-0.25848,0.08975,
1754104150,-0.89584,-1.30110,1.30637,0.35472,-0.41097,-0.53847,0.64446,-0.64591,-0.22999,0.07387,
1754104150,-0.91488,-1.30828,1.31312,0.34644,-0.41958,-0.54953,0.63399,-0.66313,-0.21459,0.07160,
1754104150,-0.93765,-1.32005,1.31532,0.34284,-0.42691,-0.55495,0.62629,-0.69710,-0.19650,0.07845,
1754104150,-0.96104,-1.33099,1.31967,0.34038,-0.43474,-0.55663,0.62072,-0.72297,-0.19071,0.07196,
1754104150,-0.98817,-1.34034,1.32585,0.34202,-0.43976,-0.55520,0.61756,-0.74886,-0.18039,0.08895,
1754104150,-1.01011,-1.34855,1.32929,0.34498,-0.44520,-0.55092,0.61585,-0.76466,-0.15678,0.09345,
1754104150,-1.03809,-1.35688,1.33389,0.35084,-0.44954,-0.54939,0.61074,-0.78772,-0.14705,0.08009,
1754104150,-1.05720,-1.36519,1.33864,0.35674,-0.45564,-0.54763,0.60434,-0.80168,-0.11620,0.11630,
1754104150,-1.09812,-1.36945,1.33869,0.36419,-0.45841,-0.54790,0.59752,-0.85824,-0.07619,0.17624,
1754104150,-1.09943,-1.36898,1.33244,0.37400,-0.46025,-0.54442,0.59321,-0.78462,-0.00378,0.20410,
1754104150,-1.10567,-1.37007,1.33032,0.38535,-0.46267,-0.53889,0.58910,-0.74193,0.05190,0.18295,
1754104150,-1.08973,-1.36954,1.32374,0.39893,-0.46302,-0.53481,0.58347,-0.62960,0.06068,0.11897,
1754104150,-1.03881,-1.37423,1.31042,0.41067,-0.46363,-0.53344,0.57605,-0.42998,0.06311,0.02804,
1754104150,-1.05068,-1.38113,1.30698,0.41849,-0.46569,-0.53573,0.56657,-0.44570,0.06142,-0.00567,
1754104150,-1.06939,-1.38621,1.30411,0.42359,-0.46712,-0.53716,0.56021,-0.47412,0.05145,-0.01325,
1754104150,-1.08985,-1.39076,1.30168,0.43173,-0.46482,-0.53558,0.55741,-0.50492,0.04287,-0.01430,
1754104150,-1.10763,-1.38962,1.30131,0.44013,-0.45978,-0.53292,0.55757,-0.52881,0.05577,-0.01846,
1754104150,-1.13178,-1.39610,1.29844,0.44641,-0.45350,-0.52992,0.56056,-0.56907,0.04083,-0.05570,
1754104150,-1.15194,-1.39452,1.29675,0.44700,-0.44991,-0.52849,0.56433,-0.60298,0.05494,-0.07279,
1754104150,-1.18085,-1.40287,1.29348,0.45302,-0.44258,-0.52676,0.56694,-0.66178,0.02805,-0.08172,
1754104150,-1.20478,-1.40166,1.29110,0.45652,-0.43712,-0.52448,0.57046,-0.71883,0.03174,-0.10134,
1754104150,-1.23658,-1.41117,1.28745,0.46085,-0.43206,-0.52457,0.57076,-0.78519,-0.00574,-0.10056,
1754104150,-1.26345,-1.41174,1.28439,0.46358,-0.42898,-0.52333,0.57200,-0.81829,0.00870,-0.09547,
1754104150,-1.29522,-1.42199,1.28174,0.46165,-0.42762,-0.52397,0.57400,-0.85781,0.00101,-0.10035,
1754104150,-1.32438,-1.42291,1.27884,0.45882,-0.42719,-0.52374,0.57679,-0.89315,0.01653,-0.09294,
1754104150,-1.35605,-1.42352,1.27557,0.45963,-0.42784,-0.52273,0.57658,-0.93732,0.05412,-0.09472,
1754104150,-1.38940,-1.42180,1.27206,0.46309,-0.43288,-0.51787,0.57443,-0.96757,0.10006,-0.10571,
1754104150,-1.42440,-1.43081,1.26904,0.46835,-0.43988,-0.51280,0.56938,-0.96485,0.11609,-0.10312,
1754104150,-1.45579,-1.42627,1.26475,0.47446,-0.44708,-0.50785,0.56311,-0.93580,0.14684,-0.08038,
1754104151,-1.48952,-1.42889,1.26195,0.48493,-0.45061,-0.50245,0.55618,-0.92539,0.15443,-0.05322,
1754104151,-1.52073,-1.42836,1.26015,0.49789,-0.45280,-0.49479,0.54979,-0.91948,0.15686,-0.04951,
1754104151,-1.55526,-1.42445,1.25807,0.51228,-0.45521,-0.48550,0.54281,-0.91544,0.18513,-0.04448,
1754104151,-1.59015,-1.41788,1.25603,0.52049,-0.46195,-0.47700,0.53681,-0.89446,0.22267,-0.04697,
1754104151,-1.61400,-1.41101,1.25448,0.52586,-0.47133,-0.46834,0.53102,-0.84285,0.25802,-0.05431,
1754104151,-1.64279,-1.40134,1.25173,0.53356,-0.47927,-0.46080,0.52276,-0.81085,0.27000,-0.06149,
1754104151,-1.66956,-1.39079,1.24849,0.54171,-0.48474,-0.45556,0.51385,-0.80080,0.28162,-0.08075,
1754104151,-1.69849,-1.37789,1.24393,0.54860,-0.48931,-0.45167,0.50557,-0.81447,0.29905,-0.11294,
1754104151,-1.74368,-1.35574,1.23442,0.56527,-0.50488,-0.43476,0.48636,-0.83950,0.35890,-0.17501,
1754104151,-1.76035,-1.34429,1.22843,0.57266,-0.51433,-0.42402,0.47722,-0.81779,0.36351,-0.18987,
1754104151,-1.80147,-1.32163,1.21587,0.59049,-0.53021,-0.40075,0.45782,-0.80141,0.35585,-0.19856,
1754104151,-1.81579,-1.31115,1.21036,0.59820,-0.53875,-0.38734,0.44931,-0.76638,0.35390,-0.17709,
1754104151,-1.85408,-1.28766,1.20151,0.61833,-0.55137,-0.35841,0.43036,-0.70951,0.35559,-0.12840,
1754104151,-1.86835,-1.27551,1.19897,0.62837,-0.55797,-0.34321,0.41955,-0.66368,0.35977,-0.10799,
1754104151,-1.90357,-1.25005,1.19478,0.64450,-0.57470,-0.31637,0.39274,-0.58789,0.38214,-0.05880,
1754104151,-1.91561,-1.23630,1.19496,0.65086,-0.58336,-0.30319,0.37966,-0.53383,0.40582,-0.02750,
1754104151,-1.93968,-1.20682,1.19591,0.67059,-0.59591,-0.27308,0.34731,-0.42648,0.45292,-0.01094,
1754104151,-1.94403,-1.19089,1.19707,0.67814,-0.60410,-0.25681,0.33050,-0.36405,0.47111,-0.03599,
1754104151,-1.95536,-1.15962,1.19514,0.68633,-0.62340,-0.22633,0.29849,-0.26672,0.49895,-0.05522,
1754104151,-1.95245,-1.14510,1.19525,0.69153,-0.63017,-0.21122,0.28293,-0.21432,0.50951,-0.04923,
1754104151,-1.94995,-1.11708,1.19283,0.70482,-0.63836,-0.18263,0.24974,-0.15020,0.50766,-0.06208,
1754104151,-1.94291,-1.10617,1.19123,0.71241,-0.64021,-0.16954,0.23208,-0.11368,0.49493,-0.07450,
1754104152,-1.93585,-1.08443,1.18690,0.72234,-0.64538,-0.14356,0.20275,-0.07224,0.46236,-0.08273,
1754104152,-1.93151,-1.07503,1.18474,0.72691,-0.64736,-0.13123,0.18792,-0.06276,0.44186,-0.07809,
1754104152,-1.93202,-1.05157,1.18082,0.73524,-0.64954,-0.10821,0.16069,-0.08711,0.39955,-0.05590,
1754104152,-1.93302,-1.04022,1.17996,0.73867,-0.64986,-0.09674,0.15059,-0.10716,0.37775,-0.04896,
1754104152,-1.93950,-1.01722,1.17813,0.74328,-0.65111,-0.07583,0.13355,-0.15887,0.34031,-0.05105,
1754104152,-1.94310,-1.00577,1.17750,0.74303,-0.65389,-0.06876,0.12497,-0.15939,0.31157,-0.02962,
1754104152,-1.95232,-0.98067,1.17808,0.74971,-0.65118,-0.06021,0.10131,-0.17449,0.24532,0.02836,
1754104152,-1.95624,-0.96846,1.17925,0.75152,-0.65087,-0.05403,0.09308,-0.18547,0.21394,0.02786,
1754104152,-1.96674,-0.94954,1.18197,0.75444,-0.65050,-0.04386,0.07576,-0.18092,0.17365,0.05874,
1754104152,-1.97091,-0.93855,1.18388,0.75518,-0.65062,-0.03998,0.06933,-0.17689,0.18377,0.05523,
1754104152,-1.98167,-0.91942,1.18711,0.75750,-0.64962,-0.03542,0.05420,-0.19515,0.19573,0.02260,
1754104152,-1.98794,-0.90973,1.18777,0.75793,-0.64977,-0.03254,0.04790,-0.20656,0.18861,0.00367,
1754104152,-2.00112,-0.89001,1.18754,0.75678,-0.65204,-0.02456,0.03900,-0.24534,0.19573,-0.03731,
1754104152,-2.00986,-0.88076,1.18643,0.75626,-0.65303,-0.02063,0.03450,-0.28306,0.21195,-0.04254,
1754104152,-2.03038,-0.85994,1.18477,0.75400,-0.65591,-0.01409,0.03263,-0.36021,0.23873,-0.03660,
1754104152,-2.04342,-0.84998,1.18428,0.75464,-0.65532,-0.01208,0.03043,-0.39895,0.23624,-0.01697,
1754104152,-2.07202,-0.82769,1.18543,0.75760,-0.65213,-0.00714,0.02680,-0.46863,0.23810,0.01755,
1754104152,-2.08824,-0.81773,1.18668,0.75963,-0.64985,-0.00472,0.02526,-0.50075,0.23546,0.02954,
1754104152,-2.12347,-0.80110,1.18847,0.76060,-0.64869,0.00020,0.02631,-0.55088,0.23056,0.03676,
1754104152,-2.14307,-0.78493,1.19059,0.75979,-0.64959,0.00278,0.02748,-0.55667,0.24733,0.04996,
1754104153,-2.17993,-0.76695,1.19486,0.76139,-0.64773,0.00332,0.02687,-0.54687,0.24035,0.06763,
1754104153,-2.19829,-0.75300,1.19780,0.76330,-0.64558,0.00219,0.02443,-0.53763,0.25095,0.06462,
1754104153,-2.23394,-0.73491,1.20087,0.76299,-0.64592,0.00001,0.02520,-0.53917,0.28282,0.02128,
1754104153,-2.24978,-0.72146,1.20177,0.76177,-0.64735,-0.00219,0.02524,-0.53542,0.32000,0.01375,
1754104153,-2.28444,-0.69635,1.20293,0.76105,-0.64803,-0.01230,0.02658,-0.54601,0.37790,0.00836,
