1754104147460475136,0.29066,-0.28783,1.21429,0.71094,-0.67819,-0.14158,0.12070,
1754104147493824000,0.27655,-0.29100,1.21148,0.70538,-0.67897,-0.15221,0.13517,
1754104147560521728,0.24001,-0.29959,1.20735,0.69964,-0.67095,-0.18488,0.16174,
1754104147593870336,0.21841,-0.30684,1.20761,0.70059,-0.66141,-0.20309,0.17457,
1754104147660567296,0.16985,-0.32742,1.21197,0.70399,-0.63827,-0.23962,0.19898,
1754104147693915904,0.14512,-0.34096,1.21548,0.70452,-0.62661,-0.25504,0.21439,
1754104147760612608,0.09451,-0.37157,1.22533,0.70380,-0.60376,-0.28362,0.24431,
1754104147793960960,0.06972,-0.38919,1.23044,0.70189,-0.59303,-0.29733,0.25936,
1754104147860656896,0.01983,-0.42739,1.24114,0.69691,-0.57086,-0.32203,0.29108,
1754104147894004992,-0.00378,-0.44842,1.24525,0.69411,-0.56044,-0.33237,0.30601,
1754104147960710656,-0.04984,-0.49209,1.25169,0.68899,-0.54154,-0.34611,0.33503,
1754104147994064896,-0.07167,-0.51477,1.25272,0.68597,-0.53467,-0.34978,0.34816,
1754104148060772096,-0.11457,-0.56044,1.25332,0.67796,-0.52361,-0.35623,0.37325,
1754104148094126080,-0.13502,-0.58343,1.25275,0.67440,-0.51839,-0.35864,0.38449,
1754104148160833536,-0.17383,-0.62791,1.25288,0.66871,-0.50607,-0.36367,0.40555,
1754104148194187264,-0.19099,-0.65074,1.25158,0.66269,-0.50249,-0.36862,0.41529,
1754104148527723520,-0.35119,-0.86547,1.22785,0.57123,-0.47505,-0.44669,0.49850,
1754104148761197824,-0.44484,-1.01517,1.19719,0.49942,-0.45012,-0.49642,0.54913,
1754104148827904512,-0.47161,-1.05105,1.18915,0.49072,-0.44167,-0.50288,0.55789,
1754104148861257728,-0.48475,-1.07051,1.18609,0.48864,-0.43650,-0.50430,0.56247,
1754104149228113408,-0.67466,-1.22604,1.19378,0.46654,-0.37595,-0.48523,0.63684,
1754104149528258816,-0.81745,-1.30031,1.24253,0.36807,-0.39815,-0.52210,0.65834,
1754104149561607936,-0.83509,-1.30829,1.24861,0.35497,-0.41073,-0.53817,0.64473,
1754104149594957056,-0.85640,-1.32044,1.25054,0.34683,-0.41917,-0.54930,0.63426,
1754104149628306176,-0.87825,-1.33176,1.25421,0.34313,-0.42652,-0.55478,0.62655,
1754104149728352768,-0.95239,-1.35934,1.26741,0.34512,-0.44528,-0.55096,0.61568,
1754104149761701376,-0.97060,-1.36838,1.27097,0.35116,-0.44927,-0.54913,0.61098,
1754104149795050240,-1.00887,-1.37365,1.26925,0.35675,-0.45522,-0.54813,0.60420,
1754104149828398592,-1.01184,-1.37548,1.26107,0.36453,-0.45808,-0.54735,0.59808,
1754104149861747200,-1.01915,-1.37866,1.25798,0.37446,-0.45971,-0.54423,0.59352,
1754104149895095552,-1.00616,-1.37922,1.25243,0.38590,-0.46200,-0.53839,0.58972,
1754104149928444928,-0.96147,-1.38381,1.24143,0.39995,-0.46205,-0.53370,0.58456,
1754104149961793792,-0.97248,-1.39060,1.23889,0.41153,-0.46281,-0.53380,0.57577,
1754104149995142912,-0.98948,-1.39569,1.23611,0.41903,-0.46510,-0.53619,0.56622,
1754104150061840896,-1.02535,-1.39942,1.23256,0.43178,-0.46476,-0.53577,0.55724,
1754104150128538368,-1.06678,-1.40438,1.22910,0.44636,-0.45354,-0.53009,0.56042,
1754104150195235584,-1.11557,-1.41102,1.22354,0.45292,-0.44266,-0.52694,0.56679,
1754104150261932288,-1.16992,-1.42011,1.21648,0.46084,-0.43206,-0.52474,0.57061,
1754104150395325184,-1.29013,-1.43291,1.20354,0.45970,-0.42776,-0.52284,0.57648,
1754104150462021120,-1.35618,-1.43928,1.19553,0.46829,-0.43992,-0.51290,0.56930,
1754104150495368960,-1.39009,-1.44230,1.19126,0.47483,-0.44665,-0.50790,0.56309,
1754104150528716800,-1.42096,-1.44213,1.18828,0.48516,-0.45036,-0.50238,0.55625,
